id,iwm94,hischshr1520m,hischshr1520f,lpop1994,sexr,lareapre
1605,-0.083916098,0.158590302,0.136904761,6.980075836,1.0940485,11.11068535
1606,-0.059701473,0.19178082,0.160427809,7.532623768,0.92122829,11.46100044
1607,-0.00925535,0.228981957,0.204651818,10.74259472,0.968984723,14.11423397
1608,-0.555256069,0.246575341,0.37931034,6.65801096,0.985602081,10.46055698
1609,-0.05059287,0.183673471,0.094117649,7.217443466,0.983199418,10.93480206
1610,-0.177381903,0.277777791,0.221428573,7.241366386,1.088709712,11.63524914
1611,-0.225048915,0.328358203,0.325581402,7.025538445,0.996409357,10.89953136
1612,-0.014899731,0.341121495,0.299465239,7.548028946,0.991232872,11.15100861
1613,-0.097393677,0.260956168,0.27131784,6.733401775,1.157137156,10.66932774
1614,-0.522444546,0.13636364,0.070281126,7.601902008,1.040704727,11.34598541
1615,-0.505608261,0.187363833,0.189054728,7.178545475,1.453102469,11.10643005
1616,-0.344246954,0.225641027,0.307984799,7.116394043,1.229844809,11.38510323
1617,-0.501315773,0.042372882,0.040268455,6.861711502,0.953041613,9.846917152
1618,-0.484848499,0.140740737,0.165605098,7.080867767,1.312553406,10.41144943
1619,-0.416184962,0.11894273,0.056277055,7.255591393,1.022712469,10.97400856
1620,-0.060213134,0.157456473,0.152777776,8.873468399,1.396927118,12.63797855
1621,-0.244968563,0.256703943,0.307478666,10.3753643,1.208951473,14.09030151
1622,-0.066349298,0.216515899,0.235008106,9.013230324,1.634168506,12.54847717
1623,-0.292571992,0.215625003,0.28169015,7.731053352,1.118129253,11.67039871
1624,-0.360329419,0.230563,0.303149611,7.441320419,1.146410346,11.05896854
1625,-0.521343172,0.193069309,0.205714285,7.569411755,1.049086809,11.03203106
1626,-0.271866292,0.201492533,0.05952381,7.598900318,0.910503447,11.10551357
1627,-0.312279463,0.149171278,0.166666672,8.042699814,0.972982347,11.66071606
1628,-0.534960449,0.141552508,0.210843369,7.401231289,1.068517447,11.00220013
1629,-0.597178698,0.121405751,0.141342759,7.664815903,1.036234617,11.43735027
1630,-0.495123774,0.180904523,0.240740746,7.284134865,1.207119703,10.75645542
1631,-0.507374585,0.191693291,0.154716983,8.010359764,1.097052455,11.59797382
1632,-0.27174446,0.1953125,0.195348844,7.702556133,1.030289769,11.23897552
1633,-0.156033054,0.243902445,0.20408164,8.130647659,1.006499887,12.03324795
1634,-0.535632193,0.139784947,0.107142858,6.244166851,1.091038465,10.32130909
1635,-0.464390218,0.140625,0.171717167,7.101675987,1.102058291,10.58314419
1636,-0.56574589,0.136000007,0.145454541,7.595387459,0.994260192,11.76391792
1637,-0.202646241,0.103080571,0.19507575,8.512381554,1.143244505,12.08062267
1638,-0.189868718,0.280910194,0.348220199,10.43355656,1.002107263,13.66392994
1639,-0.344657511,0.148760334,0.194871798,7.643482685,1.023995876,11.11840057
1640,-0.31240657,0.201438844,0.140350878,6.595780373,1.321063399,10.20451736
1641,-0.357967675,0.106382981,0.142857149,7.326465607,1.238731265,10.8967762
1642,-0.121525541,0.124137931,0.054878049,7.422971249,1.056890011,11.55179024
1643,-0.501604438,0.135426015,0.166841552,8.946635246,0.978601098,12.3461132
1644,-0.315505534,0.135156244,0.102423772,9.553433418,0.966599047,13.281106
1645,0.065170944,0.171270713,0.088757396,6.99025631,1.043409586,10.85853767
1646,-0.470757425,0.222222224,0.182692304,7.016609669,0.995093226,10.57813931
1647,-0.481363177,0.287999988,0.086614177,6.910750866,1.039332509,10.35586834
1648,-0.058910161,0.252427191,0.243523315,7.707961559,0.964500606,11.33816719
1649,NA,0.060606062,0.012121212,NA,0.859756112,10.75939083
1650,-0.444262296,0.109677419,0.080645159,7.189167976,1.03075707,10.9432869
1651,0.089989871,0.120418847,0.057803467,6.978213787,1.014202118,11.17009735
1652,-0.088195384,0.150684938,0.06779661,6.688354492,0.897499979,10.72768497
1653,-0.266574055,0.230666667,0.233595803,9.056956291,0.933240592,12.71436501
1654,-0.204130262,0.210884348,0.099378884,7.178545475,0.921538472,10.99406815
1655,NA,0.155844152,0.263888896,NA,1.128787875,10.46164513
1656,-0.291518182,0.278846145,0.30541873,7.351799965,1.006997943,10.86555481
1657,-0.482204348,0.215189874,0.077844314,6.830874443,0.988235295,10.69966507
1658,0.05478701,0.25451687,0.25719732,12.45549202,1.011512756,NA
1659,-0.097035021,0.058252428,0.098550722,7.612831116,0.960653007,10.09385967
1660,0.126805782,0.119999997,0.041984733,7.208600521,1.092035413,10.7461319
1661,-0.030580193,0.166740388,0.153545022,9.698981285,0.989452779,13.4546423
1662,0.294285744,0.200000003,0.180722892,5.981414318,1.1652174,10.44450283
1663,NA,0.185185179,0.144385025,NA,1.027178288,10.46979523
1664,-0.256598234,0.309050769,0.303571433,7.309212208,1.08564496,11.47501564
1665,-0.385430455,0.266272187,0.117948718,6.742880821,1.016891837,11.09963512
1666,-0.479150295,0.23294118,0.113207549,7.239214897,1.017006755,11.51076317
1667,-0.310301721,0.245414853,0.283116877,8.841737747,1.07178247,12.97325516
1668,-0.104709417,0.139784947,0.05899705,7.763871193,1.030110955,11.45322895
1669,-0.058876008,0.177777782,0.0859375,7.088408947,1.03996098,11.05046177
1670,-0.285584956,0.185528755,0.298672557,8.479907036,1.004474759,12.26975632
1671,0.259206086,0.172872335,0.08024691,7.788626194,1.032838106,11.51126385
1672,-0.516646087,0.09565217,0.029411765,6.801282883,1.022999048,10.35631371
1673,0.058587193,0.257866085,0.250473738,11.88012123,0.991107345,15.29624176
1674,-0.232489124,0.223903179,0.252475262,8.631414413,0.974089503,11.54310513
1675,-0.350237727,0.209150329,0.092105262,6.53087759,1.021435261,10.06709385
1676,-0.18443805,0.264150947,0.116883114,6.605298042,1.061499596,10.94284534
1677,-0.062699288,0.178861782,0.083333336,6.898714542,1.045599103,10.39970684
1678,NA,0.198717952,0.264705896,NA,0.959038317,11.17571735
1679,-0.165207893,0.242857143,0.200000003,6.879355907,1.130580306,10.65164375
1680,-0.191797346,0.258064508,0.182692304,6.800169945,1.062261701,10.10642815
1681,-0.377428323,0.259541988,0.150684938,7.075809002,0.994570136,10.88575363
1682,-0.106842756,0.194539249,0.163498104,7.553286552,1.112181067,11.3500185
1683,-0.415613383,0.29841271,0.318347514,7.311886311,1.031416655,11.6082716
1684,-0.020926759,0.243243247,0.264615387,8.000014305,0.992591202,11.58627796
1685,NA,0.282608688,0.224806204,NA,0.996434927,10.51978111
1686,-0.078245401,0.248826295,0.209424078,7.498315811,1.000577092,11.1346035
1687,0.05098033,0.251305073,0.264206856,11.62882233,1.033098698,15.14485073
1688,0.091106296,0.242696628,0.251162797,8.142935753,0.981026411,11.84803963
1689,-0.495598912,0.356164396,0.208144799,7.95296669,1.024216533,11.90314198
1690,-0.515392244,0.243902445,0.187919468,6.995766163,0.998322129,10.71708107
1691,0.071833655,0.051546391,0.321428567,6.327936649,1.614699364,10.24042416
1692,-0.044036686,0.310344815,0.301369876,6.43775177,0.973277092,10.28674126
1693,-0.249510586,0.21928665,0.231923595,8.767951965,1.012164593,12.35805988
1694,-0.514388442,0.146443516,0.043290045,6.863803387,1.091042638,10.69305801
1695,0.025830239,0.131034479,0.107462689,7.644440651,0.947600186,11.19080353
1696,-0.291123539,0.278037369,0.308310986,7.496097565,1.111513734,11.49149799
1697,-0.200977981,0.203791469,0.177777782,7.715569496,0.931829572,11.64401531
1698,-0.500442863,0.163265303,0.045454547,7.096721172,1.085858583,10.81757545
1699,-0.531757772,0.371257484,0.525547445,6.625392437,1.205432892,10.53624725
1700,-0.537888169,0.317880809,0.36090225,6.778784752,1.076017141,10.20462894
1701,-0.346534669,0.25999999,0.26449275,7.654443264,0.990958393,11.55270386
1702,NA,0.190476194,0.146666661,NA,0.957983196,10.74735832
1703,-0.033565164,0.365716428,0.35522151,9.602111816,1.013450384,12.70788956
1704,-0.079646021,0.190763056,0.297297299,6.418365002,2.83116889,11.12062359
1705,NA,0.025974026,0.006535948,NA,0.810295522,10.66790867
1706,-0.506287217,0.128571436,0.094059408,7.421775818,0.940659344,10.90301609
1707,0.227272719,0.219858155,0.1953125,7.309881687,0.986313105,10.96881866
1708,NA,0.161473081,0.088571429,NA,1.066186428,10.83869839
1709,-0.142580017,0.146443516,0.104999997,7.015712261,1.157620788,10.61976528
1710,-0.014195278,0.211994424,0.171428576,8.695004463,0.943449736,12.23879623
1711,0.16984129,0.126903549,0.046332046,7.722677708,0.900291562,11.21939945
1712,-0.01858446,0.207975462,0.179930791,9.227197647,1.079739451,12.77473068
1713,-0.021901786,0.184517503,0.1679198,8.710124969,1.093374372,12.52969074
1714,NA,0.145945951,0.014184397,NA,1.014549017,10.37925625
1715,-0.233825356,0.191834092,0.133574009,10.3592968,0.99497515,13.72973251
1716,-0.443870962,0.106060609,0.042857144,6.708084106,0.988108099,10.34006405
1717,NA,0.060344826,0.038961038,NA,1.46044302,9.711175919
1718,NA,0.075000003,0.05882353,NA,1.008823514,7.283448219
1719,-0.388670325,0.21875,0.130769238,7.248504162,0.98096633,NA
1720,-0.35378322,0.267961174,0.177339897,8.073403358,1.092518926,11.41408825
1721,-0.10046728,0.282868534,0.152631581,7.29912138,1.580246925,10.86841583
1722,-0.100749373,0.165680468,0.176470593,7.183870792,1.142857194,10.22745323
1723,-0.445920318,0.328125,0.206896558,7.082548618,1.013888836,10.00762272
1724,-0.472829938,0.284000009,0.256038636,7.3708601,1.113506675,10.34319305
1725,-0.651699543,0.328843981,0.284644186,7.915348053,1.177750111,11.39708805
1726,-0.593070626,0.276729554,0.254901975,7.441906929,1.150564671,10.70414257
1727,0.114898995,0.264529049,0.217500001,8.188966751,1.146626711,11.27057362
1728,-0.393904775,0.370460063,0.32962963,7.995980263,1.313318729,10.75002098
1729,-0.030590266,0.290322572,0.191204593,7.84932375,1.037104249,11.37460518
1730,-0.422727972,0.289322257,0.282728285,8.88086319,1.129701018,12.55897331
1731,-0.326505274,0.299578071,0.183150187,7.482681751,0.95914197,10.62424946
1732,-0.564202309,0.248826295,0.172248811,6.274762154,1.048748374,10.5647316
1733,NA,0.163194448,0.089068823,NA,1.179401994,10.56377602
1734,-0.00451988,0.263784111,0.240684718,11.39960003,1.012344241,14.6415844
1735,-0.322624743,0.148571432,0.077380955,7.3708601,1.062547088,11.01279259
1736,-0.538461566,0.324626863,0.298755199,7.667158127,1.071933985,10.87998867
1737,-0.459403902,0.231155783,0.108108111,6.981934547,1.038173676,10.59850788
1738,-0.204288244,0.247863248,0.12315271,7.529406548,1.107432485,10.88333511
1739,-0.133962274,0.258461535,0.144876331,7.482119083,1.148989916,11.47921371
1740,-0.442401975,0.088235296,0.034965035,6.820016384,0.957194924,10.52083302
1741,NA,0.374045789,0.293577969,NA,1.024514794,10.68334007
1742,-0.535620093,0.272727281,0.283163279,7.400009632,1.126005411,10.9003067
1743,-0.306759089,0.242603555,0.131578952,7.570958614,1.039939761,11.31024647
1744,-0.100096866,0.411078721,0.488023967,8.127699852,1.297902107,12.07428837
1745,-0.436347663,0.235294119,0.182608694,7.158514023,1.190476179,10.42055321
1746,-0.386681825,0.172268912,0.18699187,7.941295624,0.99296087,11.22855759
1747,-0.418032795,0.263157904,0.297297299,7.700747967,1.106089115,11.59380436
1748,-0.344332844,0.148648649,0.166666672,7.293017864,1.01480639,10.54499912
1749,NA,0.181034476,0.176923081,NA,1.042471051,10.77243519
1750,-0.298778504,0.168704152,0.284059942,9.501216888,1.147093415,12.87935162
1751,-0.552320957,0.13636364,0.125,7.231287003,1.188735127,10.68590355
1752,-0.06133239,0.180592999,0.233870968,8.024207115,1.239391088,11.55436516
1753,-0.304493904,0.152838424,0.181818187,7.842671394,1.060864925,11.02601147
1754,-0.261763364,0.170964003,0.2442348,10.19484997,1.16283989,13.37091064
1755,-0.522288263,0.118181817,0.207317069,7.267525196,1.022508025,10.86324024
1756,-0.349025995,0.173652694,0.177304968,7.606387615,1.062968493,11.00766754
1757,-0.474209636,0.235555559,0.175438598,6.458338261,2.015686274,10.367033
1758,-0.373280078,0.094827585,0.153024912,7.807103157,1.280813217,13.80013657
1759,-0.260566413,0.137298912,0.221020088,10.49855328,1.081739187,13.56659794
1760,-0.353671134,0.110429451,0.173333332,7.643482685,1.091787457,10.75592232
1761,-0.359013855,0.150000006,0.127450988,7.221105099,1.072463751,11.00113297
1762,NA,0.109999999,0.175925925,NA,0.988593161,10.52696323
1763,-0.511173189,0.126213595,0.271551728,8.026496887,0.971942127,11.05428123
1764,-0.359865457,0.248366013,0.314814806,7.569927692,1.045662045,11.25790405
1765,-0.289824903,0.118452862,0.284090906,8.73809433,1.409197807,11.93390942
1766,NA,0.07692308,0.196969703,NA,1.054597735,10.42189407
1767,-0.452719241,0.11811024,0.216000006,7.694392681,1.028943539,10.97484875
1768,-0.388103008,0.155606404,0.187234044,8.697178841,1.223430991,12.00417042
1769,-0.343382359,0.181818187,0.155279502,7.282073498,1.082693934,10.16438961
1770,-0.411070138,0.230000004,0.078260869,7.27931881,0.976767659,10.63897514
1771,-0.27854386,0.154471546,0.258278131,7.567345619,0.969760895,10.73013783
1772,NA,0.178082198,0.054347824,NA,0.910334349,10.39632225
1773,-0.523893833,0.260869563,0.085714288,6.419994831,1.138279915,9.936970711
1774,NA,0.069767445,0,NA,0.803339541,9.995839119
1775,-0.409064144,0.200772196,0.186666667,7.535830498,0.949367106,10.98536015
1776,-0.012598425,0.151515156,0.131147534,6.551080227,0.798148155,10.56191349
1777,NA,0.116438359,0.104166664,NA,0.980237126,10.37130165
1778,-0.351409048,0.217158183,0.209439531,7.870165825,1.044788241,11.62384987
1779,-0.348111659,0.337349385,0.226086959,6.536691666,1.001312375,10.66340542
1780,-0.542678118,0.192771077,0.153061226,7.263329506,0.95369029,10.56746292
1781,-0.486265093,0.160583943,0.134185299,7.768956184,0.930340528,11.28551006
1782,-0.453364164,0.214592278,0.178278685,8.232972145,0.954093575,11.97597408
1783,-0.408326656,0.189781025,0.107142858,7.218176842,1.037383199,10.62108326
1784,-0.5390625,0.146496817,0.106508873,7.163946629,0.983260572,10.89646149
1785,-0.421425194,0.27692309,0.17840375,7.777792454,1.012658238,10.98283195
1786,-0.094285697,0.154320985,0.082089551,7.12849617,1.052208781,10.79616165
1787,-0.612765968,0.300884962,0.188524589,6.673297882,0.946778715,10.3544035
1788,-0.033632308,0.280000001,0.232558146,6.214608192,0.962630808,10.0561657
1789,-0.523076952,0.289999992,0.213114753,6.472346306,0.977495134,10.4685173
1790,-0.576441109,0.234693885,0.149532706,6.788971901,1.018498421,10.59635925
1791,-0.320272565,0.198895022,0.116666667,7.201170921,0.943273902,10.49791908
1792,-0.200665206,0.170542642,0.112781957,6.952728748,0.961896718,10.87322426
1793,-0.392196923,0.266480953,0.271943182,9.362288475,1.01542449,13.03260899
1794,-0.155976117,0.315553427,0.351263374,10.55742645,0.963648915,14.19552708
1795,-0.105128199,0.152838424,0.165938869,7.68063736,0.978201628,11.56131554
1796,-0.618888915,0.221052632,0.07692308,6.908754826,1.041716337,10.92970848
1797,-0.51710093,0.224999994,0.213235289,7.271008492,1.141012907,10.70313168
1798,NA,0.201298699,0.215384617,NA,1.097308517,10.89423656
1799,-0.502057612,0.111111112,0.094936706,7.002155781,1.094032526,10.57093239
1800,-0.4140414,0.284722209,0.274074078,7.111512184,0.954838693,10.61336899
1801,-0.322812498,0.215370014,0.251585633,8.865029335,1.030999184,12.30332184
1802,-0.046452433,0.257116824,0.261527449,11.6890192,1.04161489,NA
1803,0.08762981,0.23895143,0.255786657,10.8170948,1.005740047,13.67983818
1804,-0.133333325,0.147335425,0.1796875,7.666222095,1.187358975,11.16221809
1805,0.149851635,0.178779066,0.166125029,10.51406765,1.041098833,13.40057373
1806,NA,0.113590263,0.158045977,NA,1.274333119,10.82846069
1807,0.026409477,0.131337523,0.082089551,9.251098633,1.136215329,13.09102535
1808,0.140029952,0.171299413,0.153880268,11.55638695,1.044546843,14.85797215
1809,NA,0.161367729,0.121794872,NA,1.053290367,11.4870224
1810,NA,0.18965517,0.195121944,NA,1.044642806,10.09971237
1811,0.118085131,0.17517589,0.236284077,10.54104233,1.394831777,12.9879818
1812,-0.371274114,0.254050076,0.323481113,9.664404869,1.038394094,11.83833694
1813,0.027824908,0.16908212,0.236231878,8.76436615,1.137962818,11.77841568
1814,-0.190793842,0.139917701,0.15040651,7.382124424,1.014434218,10.28021049
1815,-0.063777596,0.131979689,0.17058824,7.891330719,1.051929832,10.35923386
1816,0.332319379,0.138138145,0.267716527,7.257002831,1.333603859,9.919803619
1817,-0.133029252,0.171034485,0.215226933,8.665785789,1.254101276,11.90498829
1818,-0.336565107,0.188034192,0.05982906,6.716594696,1.063276887,10.03876114
1819,-0.037207842,0.319482923,0.248427674,9.789422989,1.035575628,12.37025166
1820,-0.252012372,0.241025642,0.227272734,7.466799259,0.999418616,10.77837276
1821,NA,0.347014934,0.330827057,NA,1.31583631,10.06560612
1822,-0.28211382,0.081818178,0.052631579,7.231287003,1.023540497,10.24909687
1823,NA,0.181818187,0.096153848,NA,0.975970447,9.798404694
1824,-0.242857158,0.185929641,0.197802201,7.234177113,1.050955415,10.72359753
1825,-0.37094906,0.137440756,0.239130437,7.528331757,1.006840825,10.69921398
1826,0.07888262,NA,NA,10.74335098,1.058696032,13.57580948
1827,0.259363025,0.167158306,0.122448981,8.361942291,1.214272618,11.25148296
1828,0.027402848,0.316375196,0.227963522,8.000349045,1.152997613,9.08307457
1829,-0.142294705,0.289562285,0.233606562,7.57301712,1.031416178,10.80271339
1830,0.030933946,0.187999994,0.185929641,8.636042595,1.376386523,11.87954617
1831,NA,0.212871283,0.151898727,NA,1.245525479,NA
1832,-0.001821488,0.175054699,0.128805622,8.019613266,1.100334406,10.98325634
1833,0.136837691,0.199851409,0.159779608,8.607398987,1.14147985,12.56416321
1834,NA,0.271739125,0.215073526,NA,1.002954841,11.37055492
1835,-0.14396511,0.091772154,0.054607507,7.745435715,1.139883876,11.15500736
1836,-0.225910932,0.206434309,0.245524302,7.962415695,1.024528265,11.37681961
1837,-0.092986792,NA,NA,11.19731045,1.026950479,14.518363
1838,0.107946724,0.218023255,0.216524214,7.801391125,1.064458728,10.55776405
1839,NA,0.161016956,0.201550394,NA,0.982563198,10.12113571
1840,-0.025976926,0.196123153,0.184368744,8.549273491,1.394341469,11.28214073
1841,-0.101549029,0.125295505,0.143884897,7.181591988,1.475233316,9.978780746
1842,-0.132678643,0.175974712,0.223140493,8.595819473,1.131850123,12.52758312
1843,0.100455061,0.206121653,0.223438129,10.68476009,1.048910975,13.73058414
1844,-0.136292845,0.19240506,0.161572054,9.048526764,1.033793926,12.32334423
1845,NA,0.202702701,0.243589744,NA,0.952413797,10.60301399
1846,0.00473094,0.163669065,0.073446326,7.605392456,1.075695992,11.46125317
1847,0.190258771,0.276056349,0.24363637,6.641181946,1.104776025,10.85861397
1848,NA,0.129496396,0.044247787,NA,1.08187139,10.17511654
1849,NA,0.114285715,0.053571429,NA,0.93020457,11.4267683
1850,-0.463382125,0.257976294,0.221692488,7.448915958,1.179609776,11.60332394
1851,0.189765453,0.408239692,0.185873613,6.976347923,1.077239156,10.87252235
1852,-0.596122801,0.193798453,0.041551247,7.873978615,1.031261086,11.54010296
1853,NA,0.255434781,0.202020198,NA,1.027925491,10.66000843
1854,-0.108066082,0.258917749,0.261934221,10.18896675,0.96438241,13.82666302
1855,-0.616314173,0.230769232,0.147239268,6.940222263,1.085180044,10.66571712
1856,NA,0.107623316,0.079646021,NA,1.054192781,10.77008343
1857,NA,0.258426964,0.261146486,NA,0.957400739,10.6052227
1858,NA,0.241830066,0.077380955,NA,1.03737545,10.27062798
1859,-0.260669738,0.142222226,0.055793993,7.437795162,1.01953125,11.09697056
1860,-0.629032254,0.206896558,0.074906364,7.583756447,0.956666648,11.13616467
1861,0.207590997,0.162162155,0.106299214,7.261225224,1.142629862,10.72039986
1862,NA,0.273615628,0.138613865,NA,1.121782184,11.01331997
1863,-0.559785545,0.220030352,0.163992867,7.614805222,1.080300331,11.41314888
1864,NA,0.031088082,0,NA,0.987745106,10.84612846
1865,-0.179814398,0.067164183,0.014492754,6.810142517,1.016155124,10.7154398
1866,-0.065151483,0.048484847,0.038043477,7.251345158,1.026649714,11.12695408
1867,-0.263792008,0.185950413,0.095833331,7.472500801,1.072705626,10.88271523
1868,-0.447298467,0.126666665,0.03846154,7.09340477,1.013324499,10.71823311
1869,-0.171186432,0.222222224,0.100806452,7.275172234,1.090016365,11.24592113
1870,NA,0.283950627,0.166666672,NA,1.080440283,10.74388981
1871,0.009572417,0.211864412,0.139817625,7.479299545,1.048796773,11.75456142
1872,NA,0.179190755,0.105263159,NA,1.052683949,10.77109241
1873,-0.576470554,0.182795703,0.129943505,6.99668169,1.042524934,10.69414711
1874,-0.12882778,0.326229036,0.283095717,9.322060585,1.134545803,12.84822369
1875,-0.187721372,0.420731694,0.18965517,6.87523222,1.192339063,10.37439728
1876,NA,0.193277314,0.13333334,NA,1.074860334,10.28017616
1877,NA,0.305263162,0.262172282,NA,1.065302134,11.19475651
1878,-0.139900684,0.051643193,0.013043478,7.228388309,0.85179323,10.94989395
1879,-0.517350137,0.277456641,0.246913582,6.663132668,1.039584637,11.19527912
1880,-0.105908573,0.140000001,0.037433155,6.888572693,0.962541819,10.809021
1881,NA,0.170454547,0.073619634,NA,1.081294417,10.20891094
1882,NA,0.252747267,0.148148149,NA,0.971308589,10.38003254
1883,-0.22823824,0.201438844,0.079155676,7.865188122,1.088361502,11.60120201
1884,-0.394923866,0.206278026,0.136690646,7.016609669,0.931627929,10.69466877
1885,0.057990551,0.208469048,0.094202898,7.417580605,1.061850548,11.22951412
1886,-0.090136051,0.260355026,0.104938269,7.200424671,1.044191003,11.0442009
1887,-0.129890442,0.234375,0.184210524,6.643789768,0.914572835,10.82758808
1888,-0.454159617,0.155251145,0.12626262,7.181591988,1.043893099,10.792099
1889,-0.227053165,0.042813454,0.020618556,6.87212801,1.038673997,10.72753143
1890,-0.035874426,0.122448981,0.046204619,7.089242935,1.055084705,11.1084547
1891,NA,0.138613865,0.0078125,NA,0.919400215,10.66457367
1892,NA,0.089285716,0.044585988,NA,1.054478288,10.59800911
1893,-0.302389681,0.117056854,0.037209302,7.087573528,1.133714318,11.51509285
1894,-0.286463797,0.241745278,0.25757575,8.350429535,1.012478352,11.78019333
1895,-0.20752269,0.094650209,0.053061225,6.769641876,0.970886052,10.89284325
1896,-0.429347813,0.145833328,0.088888891,7.12447834,1.082191825,10.76644039
1897,0.162850291,0.25407508,0.233641073,12.61829185,1.015512109,NA
1898,-0.11744535,0.322115391,0.1875,7.844632626,1.031898737,10.77048302
1899,-0.527506649,0.254237294,0.123839006,7.807103157,0.991511047,10.95443153
1900,-0.054263562,0.14159292,0.060606062,6.721425533,1.033594608,10.43396854
1901,-0.495706469,0.104166664,0.018957347,7.198183537,1.088045835,8.478244781
1902,-0.532258093,0.062827222,0.020833334,7.004881859,0.936544359,11.13195801
1903,0.149272621,0.069852941,0.012307692,7.481555939,0.927173436,10.83606529
1904,0.071596265,0.034782607,0.033898305,6.812345028,1.01326263,11.05745602
1905,-0.152838439,0.08252427,0.033980582,6.867974281,0.96787709,10.40541363
1906,0.110791385,0.089820363,0.023121387,6.650279045,1.033519506,11.08529186
1907,-0.621226013,0.209677413,0.091954023,7.115581989,0.956723332,11.19320202
1908,-0.529004335,0.255952388,0.200000003,7.122866631,0.955349624,10.81041431
1909,-0.255738676,0.21299094,0.241502687,8.218517303,1.092398763,12.26357746
1910,0.007202119,0.180623978,0.149395511,8.843759537,1.055468202,12.61590481
1911,-0.232198119,0.06198347,0.03065134,7.430114269,0.94964397,11.40227318
1912,-0.370614022,0.19037199,0.277669907,7.848933697,0.949266493,11.97269535
1913,NA,0.25,0.206249997,NA,0.984000027,10.33159447
1914,-0.032148868,0.11797753,0.071005918,6.464588165,1.071066022,10.58050537
1915,-0.031064287,0.155813947,0.094797686,8.349957466,1.104589701,12.05084515
1916,0.024333745,0.11057692,0.019323671,6.813444614,1.024965286,10.58380318
1917,NA,0.217821777,0.241573036,NA,1.048780441,10.81059647
1918,-0.036989778,0.121359222,0.079787232,6.746412277,1.032085538,10.73319626
1919,0.032051295,0.187755108,0.075000003,6.26720047,1.012948155,10.82480526
1920,-0.427480906,0.117647059,0.083333336,7.664815903,1.125383258,10.91376019
1921,NA,0.08421053,0.063157894,NA,1.025392056,11.14671993
1922,-0.182498127,0.17582418,0.104316548,7.278628826,0.989588261,10.91149998
1923,-0.052784532,0.205437213,0.15384616,9.537699699,1.101738691,13.34504128
1924,-0.099341124,0.128630713,0.078048781,7.666222095,1.082089543,11.24309635
1925,NA,0.055555556,0.037037037,NA,1.010767102,10.72522545
1926,-0.288254559,0.257191211,0.136771306,7.838737488,1.116040945,11.94013882
1927,-0.342767298,0.18427518,0.108761333,6.580639362,1.166805983,11.11171627
1928,-0.4906542,0.269767433,0.125560537,7.134093761,0.954023004,10.94572353
1929,-0.452830166,0.090517238,0.042194095,6.448889256,1.031130552,10.54560471
1930,-0.496635258,0.248226956,0.198675498,6.700731277,0.973316371,10.65662384
1931,NA,0.193749994,0.124183007,NA,1.069339991,10.49805641
1932,-0.407698333,0.312030077,0.285714298,7.242797852,1.036130071,11.21179295
1933,0.012920499,0.257267445,0.241304353,8.430327415,1.093562245,12.17775059
1934,NA,0.15053764,0.021739131,NA,0.963677645,10.43220234
1935,-0.518812954,0.15384616,0.055084746,7.665753365,0.894459128,11.30866528
1936,NA,0.22012578,0.116438359,NA,1.026385188,10.2009964
1937,-0.446456701,0.345360816,0.075829387,7.27931881,1.036632419,10.76219177
1938,NA,0.24778761,0.047244094,NA,0.960732996,10.57234192
1939,NA,0.109375,0.036458332,NA,1.030064464,10.38653088
1940,-0.35446316,0.260204077,0.083333336,7.488293648,0.985397518,11.10820007
1941,-0.204749674,0.264248699,0.064039409,7.429520607,0.954822958,11.1776762
1942,-0.50484097,0.15384616,0.067226894,6.646390438,0.91685915,11.0784893
1943,-0.508032143,0.118012421,0.021857923,6.95368433,0.89592123,10.85501003
1944,-0.304715872,0.138198763,0.093312599,8.195057869,1.01417768,12.94596958
1945,-0.503151834,0.135593221,0.057522126,7.54221344,0.931338012,11.07921505
1946,-0.445918381,0.088888891,0.046153847,6.969790459,0.883349001,10.91213894
1947,-0.49282074,0.131901845,0.021739131,7.815207005,0.879250109,11.64739513
1948,-0.519427419,0.279187828,0.209876537,7.370230675,1.091654301,10.98800087
1949,NA,0.137931034,0.095238097,NA,0.996194124,11.09665203
1950,-0.154148147,0.211050168,0.219956696,10.61678028,0.922681391,14.22866344
1951,-0.535301685,0.126637548,0.092165902,7.423568249,1.000607133,11.59728527
1952,NA,0.144927531,0.057692308,NA,1.094471335,10.48071861
1953,-0.011853009,0.204433501,0.100740738,7.905072689,1.043808818,11.59685326
1954,NA,0.354477614,0.13407822,NA,1.219686151,9.924759865
1955,-0.057142854,0.102272727,0.046263345,6.844815254,1.20218575,10.77256107
1956,-0.401114196,0.363535911,0.388888896,7.611842632,1.204828858,11.76599312
1957,NA,0.208163261,0.116363637,NA,0.978102207,10.61053753
1958,0.295685261,0.19486405,0.082329318,6.778784752,1.220833302,10.73332691
1959,-0.078108937,0.140449435,0.091185413,6.970730305,1.27403152,10.83415413
1960,-0.498199284,0.298932374,0.178048775,6.804614544,1.213009238,10.79693985
1961,-0.487912089,0.289719611,0.08372093,6.161207199,1.224177122,10.52204609
1962,0.020689636,0.168604657,0.114942528,6.401916981,1.186679602,10.77438354
1963,-0.396192193,0.154929578,0.201550394,7.076653957,1.055951118,10.84540749
1964,0.185185194,0.278443128,0.186851218,6.984716415,1.208130121,10.95273495
1965,0.228260905,0.220630378,0.090909094,7.344072819,1.069432974,11.13783932
